,league,date,home_team,away_team,home_score,away_score,season,home_latitude,home_longitude,away_latitude,away_longitude,distance_km,prev_match_date,days_rest
389,Brazilian Serie A,2021-07-25,Flamengo,Sao Paulo,5.0,1.0,2021,-22.9121,-43.2302,-23.5989,-46.7172,364.3166794481305,2021-07-25,56.0
1198,Brazilian Serie A,2021-08-08,Flamengo,Internacional,0.0,4.0,2021,-22.9121,-43.2302,-30.0656,-51.2356,1125.0854538389794,2021-08-08,14.0
992,Brazilian Serie A,2021-09-19,Flamengo,Gremio,0.0,1.0,2021,-22.9121,-43.2302,-29.9731,-51.1947,1115.192026073304,2021-09-19,42.0
279,Brazilian Serie A,2021-11-05,Flamengo,Atletico Mineiro,2.0,0.0,2021,-22.9121,-43.2302,-19.8658,-43.9697,347.27557617501117,2021-11-05,47.0
1749,Brazilian Serie A,2021-11-17,Flamengo,Corinthians,1.0,0.0,2021,-22.9121,-43.2302,-23.5452,-46.4743,338.8696578681701,2021-11-17,12.0
13,Brazilian Serie A,2021-12-06,Flamengo,Santos,0.0,1.0,2021,-22.9121,-43.2302,-23.9535,-46.3332,337.08305149230085,2021-12-06,19.0
502,Brazilian Serie A,2022-04-17,Flamengo,Sao Paulo,3.0,1.0,2022,-22.9121,-43.2302,-23.5989,-46.7172,364.3166794481305,2022-04-17,132.0
476,Brazilian Serie A,2022-04-20,Flamengo,Palmeiras,0.0,0.0,2022,-22.9121,-43.2302,-23.5273,-46.6785,358.94317245134243,2022-04-20,3.0
1621,Brazilian Serie A,2022-05-08,Flamengo,Botafogo,0.0,1.0,2022,-22.9121,-43.2302,-22.8927,-43.2973,7.2035873977799305,2022-05-08,18.0
903,Brazilian Serie A,2022-07-30,Flamengo,Atletico Mineiro,4.0,1.0,2022,-22.9121,-43.2302,-19.8658,-43.9697,347.27557617501117,2022-07-30,83.0
1550,Brazilian Serie A,2022-10-05,Flamengo,Internacional,0.0,0.0,2022,-22.9121,-43.2302,-30.0656,-51.2356,1125.0854538389794,2022-10-05,67.0
1671,Brazilian Serie A,2014-05-21,Gremio,Botafogo,2.0,1.0,2014,-29.9731,-51.1947,-22.8927,-43.2973,1112.035066397622,2014-05-21,-
732,Brazilian Serie A,2014-06-01,Gremio,Palmeiras,0.0,0.0,2014,-29.9731,-51.1947,-23.5273,-46.6785,845.2304993015065,2014-06-01,11.0
239,Brazilian Serie A,2014-08-24,Gremio,Corinthians,2.0,1.0,2014,-29.9731,-51.1947,-23.5452,-46.4743,854.4531873597641,2014-08-24,84.0
441,Brazilian Serie A,2014-09-18,Gremio,Santos,0.0,0.0,2014,-29.9731,-51.1947,-23.9535,-46.3332,824.4773047447314,2014-09-18,25.0
463,Brazilian Serie A,2014-10-04,Gremio,Sao Paulo,0.0,1.0,2014,-29.9731,-51.1947,-23.5989,-46.7172,836.3755054897058,2014-10-04,16.0
1361,Brazilian Serie A,2014-11-09,Gremio,Internacional,4.0,1.0,2014,-29.9731,-51.1947,-30.0656,-51.2356,11.013557231717302,2014-11-09,36.0
425,Brazilian Serie A,2014-11-20,Gremio,Cruzeiro,1.0,2.0,2014,-29.9731,-51.1947,-19.8657,-43.9706,1338.4492819471907,2014-11-20,11.0
946,Brazilian Serie A,2014-12-07,Gremio,Flamengo,1.0,1.0,2014,-29.9731,-51.1947,-22.9121,-43.2302,1115.192026073304,2014-12-07,17.0
395,Brazilian Serie A,2015-06-03,Gremio,Corinthians,3.0,1.0,2015,-29.9731,-51.1947,-23.5452,-46.4743,854.4531873597641,2015-06-03,178.0
731,Brazilian Serie A,2015-06-20,Gremio,Palmeiras,1.0,0.0,2015,-29.9731,-51.1947,-23.5273,-46.6785,845.2304993015065,2015-06-20,17.0
1427,Brazilian Serie A,2015-07-01,Gremio,Cruzeiro,1.0,0.0,2015,-29.9731,-51.1947,-19.8657,-43.9706,1338.4492819471907,2015-07-01,11.0
1400,Brazilian Serie A,2015-08-09,Gremio,Internacional,5.0,0.0,2015,-29.9731,-51.1947,-30.0656,-51.2356,11.013557231717302,2015-08-09,39.0
827,Brazilian Serie A,2015-09-13,Gremio,Sao Paulo,1.0,2.0,2015,-29.9731,-51.1947,-23.5989,-46.7172,836.3755054897058,2015-09-13,35.0
1814,Brazilian Serie A,2015-10-15,Gremio,Santos,1.0,0.0,2015,-29.9731,-51.1947,-23.9535,-46.3332,824.4773047447314,2015-10-15,32.0
92,Brazilian Serie A,2015-11-01,Gremio,Flamengo,2.0,0.0,2015,-29.9731,-51.1947,-22.9121,-43.2302,1115.192026073304,2015-11-01,17.0
1834,Brazilian Serie A,2016-05-22,Gremio,Flamengo,1.0,0.0,2016,-29.9731,-51.1947,-22.9121,-43.2302,1115.192026073304,2016-05-22,203.0
1241,Brazilian Serie A,2016-06-19,Gremio,Cruzeiro,2.0,0.0,2016,-29.9731,-51.1947,-19.8657,-43.9706,1338.4492819471907,2016-06-19,28.0
581,Brazilian Serie A,2016-06-29,Gremio,Santos,3.0,2.0,2016,-29.9731,-51.1947,-23.9535,-46.3332,824.4773047447314,2016-06-29,10.0
1551,Brazilian Serie A,2016-07-24,Gremio,Sao Paulo,1.0,0.0,2016,-29.9731,-51.1947,-23.5989,-46.7172,836.3755054897058,2016-07-24,25.0
517,Brazilian Serie A,2016-08-14,Gremio,Corinthians,3.0,0.0,2016,-29.9731,-51.1947,-23.5452,-46.4743,854.4531873597641,2016-08-14,21.0
1213,Brazilian Serie A,2016-09-11,Gremio,Palmeiras,0.0,0.0,2016,-29.9731,-51.1947,-23.5273,-46.6785,845.2304993015065,2016-09-11,28.0
1455,Brazilian Serie A,2016-10-23,Gremio,Internacional,0.0,0.0,2016,-29.9731,-51.1947,-30.0656,-51.2356,11.013557231717302,2016-10-23,42.0
286,Brazilian Serie A,2016-12-11,Gremio,Botafogo,0.0,1.0,2016,-29.9731,-51.1947,-22.8927,-43.2973,1112.035066397622,2016-12-11,49.0
662,Brazilian Serie A,2017-05-14,Gremio,Botafogo,2.0,0.0,2017,-29.9731,-51.1947,-22.8927,-43.2973,1112.035066397622,2017-05-14,154.0
1822,Brazilian Serie A,2017-06-25,Gremio,Corinthians,0.0,1.0,2017,-29.9731,-51.1947,-23.5452,-46.4743,854.4531873597641,2017-06-25,42.0
1418,Brazilian Serie A,2017-07-30,Gremio,Santos,1.0,1.0,2017,-29.9731,-51.1947,-23.9535,-46.3332,824.4773047447314,2017-07-30,35.0
1079,Brazilian Serie A,2017-10-11,Gremio,Cruzeiro,0.0,1.0,2017,-29.9731,-51.1947,-19.8657,-43.9706,1338.4492819471907,2017-10-11,73.0
332,Brazilian Serie A,2017-10-22,Gremio,Palmeiras,1.0,3.0,2017,-29.9731,-51.1947,-23.5273,-46.6785,845.2304993015065,2017-10-22,11.0
104,Brazilian Serie A,2017-11-05,Gremio,Flamengo,3.0,1.0,2017,-29.9731,-51.1947,-22.9121,-43.2302,1115.192026073304,2017-11-05,14.0
1392,Brazilian Serie A,2017-11-15,Gremio,Sao Paulo,1.0,0.0,2017,-29.9731,-51.1947,-23.5989,-46.7172,836.3755054897058,2017-11-15,10.0
1338,Brazilian Serie A,2017-11-26,Gremio,Atletico Mineiro,1.0,1.0,2017,-29.9731,-51.1947,-19.8658,-43.9697,1338.488966321912,2017-11-26,11.0
1484,Brazilian Serie A,2018-05-06,Gremio,Santos,5.0,1.0,2018,-29.9731,-51.1947,-23.9535,-46.3332,824.4773047447314,2018-05-06,161.0
1676,Brazilian Serie A,2018-05-12,Gremio,Internacional,0.0,0.0,2018,-29.9731,-51.1947,-30.0656,-51.2356,11.013557231717302,2018-05-12,6.0
1152,Brazilian Serie A,2018-06-06,Gremio,Palmeiras,0.0,2.0,2018,-29.9731,-51.1947,-23.5273,-46.6785,845.2304993015065,2018-06-06,25.0
11,Brazilian Serie A,2018-07-26,Gremio,Sao Paulo,2.0,1.0,2018,-29.9731,-51.1947,-23.5989,-46.7172,836.3755054897058,2018-07-26,50.0
1500,Brazilian Serie A,2018-08-04,Gremio,Flamengo,2.0,0.0,2018,-29.9731,-51.1947,-22.9121,-43.2302,1115.192026073304,2018-08-04,9.0
16,Brazilian Serie A,2018-08-22,Gremio,Cruzeiro,1.0,1.0,2018,-29.9731,-51.1947,-19.8657,-43.9706,1338.4492819471907,2018-08-22,18.0
1713,Brazilian Serie A,2018-09-01,Gremio,Botafogo,4.0,0.0,2018,-29.9731,-51.1947,-22.8927,-43.2973,1112.035066397622,2018-09-01,10.0
530,Brazilian Serie A,2018-12-02,Gremio,Corinthians,1.0,0.0,2018,-29.9731,-51.1947,-23.5452,-46.4743,854.4531873597641,2018-12-02,92.0
1726,Brazilian Serie A,2019-04-28,Gremio,Santos,1.0,2.0,2019,-29.9731,-51.1947,-23.9535,-46.3332,824.4773047447314,2019-04-28,147.0
54,Brazilian Serie A,2019-08-17,Gremio,Palmeiras,1.0,1.0,2019,-29.9731,-51.1947,-23.5273,-46.6785,845.2304993015065,2019-08-17,111.0
1851,Brazilian Serie A,2019-10-05,Gremio,Corinthians,0.0,0.0,2019,-29.9731,-51.1947,-23.5452,-46.4743,854.4531873597641,2019-10-05,49.0
1527,Brazilian Serie A,2019-10-27,Gremio,Botafogo,3.0,0.0,2019,-29.9731,-51.1947,-22.8927,-43.2973,1112.035066397622,2019-10-27,22.0
1459,Brazilian Serie A,2019-11-03,Gremio,Internacional,2.0,0.0,2019,-29.9731,-51.1947,-30.0656,-51.2356,11.013557231717302,2019-11-03,7.0
539,Brazilian Serie A,2019-11-17,Gremio,Flamengo,0.0,1.0,2019,-29.9731,-51.1947,-22.9121,-43.2302,1115.192026073304,2019-11-17,14.0
640,Brazilian Serie A,2019-12-01,Gremio,Sao Paulo,3.0,0.0,2019,-29.9731,-51.1947,-23.5989,-46.7172,836.3755054897058,2019-12-01,14.0
1604,Brazilian Serie A,2019-12-05,Gremio,Cruzeiro,2.0,0.0,2019,-29.9731,-51.1947,-19.8657,-43.9706,1338.4492819471907,2019-12-05,4.0
706,Brazilian Serie A,2020-08-15,Gremio,Corinthians,0.0,0.0,2020,-29.9731,-51.1947,-23.5452,-46.4743,854.4531873597641,2020-08-15,254.0
1096,Brazilian Serie A,2020-09-20,Gremio,Palmeiras,1.0,1.0,2020,-29.9731,-51.1947,-23.5273,-46.6785,845.2304993015065,2020-09-20,36.0
1140,Brazilian Serie A,2020-10-03,Gremio,Internacional,1.0,1.0,2020,-29.9731,-51.1947,-30.0656,-51.2356,11.013557231717302,2020-10-03,13.0
1666,Brazilian Serie A,2020-10-14,Gremio,Botafogo,3.0,1.0,2020,-29.9731,-51.1947,-22.8927,-43.2973,1112.035066397622,2020-10-14,11.0
820,Brazilian Serie A,2020-12-27,Gremio,Atletico Mineiro,2.0,1.0,2020,-29.9731,-51.1947,-19.8658,-43.9697,1338.488966321912,2020-12-27,74.0
1212,Brazilian Serie A,2021-01-28,Gremio,Flamengo,2.0,4.0,2020,-29.9731,-51.1947,-22.9121,-43.2302,1115.192026073304,2021-01-28,32.0
431,Brazilian Serie A,2021-02-03,Gremio,Santos,3.0,3.0,2020,-29.9731,-51.1947,-23.9535,-46.3332,824.4773047447314,2021-02-03,6.0
7,Brazilian Serie A,2021-02-14,Gremio,Sao Paulo,1.0,2.0,2020,-29.9731,-51.1947,-23.5989,-46.7172,836.3755054897058,2021-02-14,11.0
722,Brazilian Serie A,2021-06-24,Gremio,Santos,2.0,2.0,2021,-29.9731,-51.1947,-23.9535,-46.3332,824.4773047447314,2021-06-24,130.0
1840,Brazilian Serie A,2021-07-04,Gremio,Atletico Mineiro,0.0,1.0,2021,-29.9731,-51.1947,-19.8658,-43.9697,1338.488966321912,2021-07-04,10.0
632,Brazilian Serie A,2021-07-10,Gremio,Internacional,0.0,0.0,2021,-29.9731,-51.1947,-30.0656,-51.2356,11.013557231717302,2021-07-10,6.0
975,Brazilian Serie A,2021-08-28,Gremio,Corinthians,0.0,1.0,2021,-29.9731,-51.1947,-23.5452,-46.4743,854.4531873597641,2021-08-28,49.0
1799,Brazilian Serie A,2021-10-31,Gremio,Palmeiras,1.0,3.0,2021,-29.9731,-51.1947,-23.5273,-46.6785,845.2304993015065,2021-10-31,64.0
868,Brazilian Serie A,2021-11-23,Gremio,Flamengo,2.0,2.0,2021,-29.9731,-51.1947,-22.9121,-43.2302,1115.192026073304,2021-11-23,23.0
853,Brazilian Serie A,2021-12-02,Gremio,Sao Paulo,3.0,0.0,2021,-29.9731,-51.1947,-23.5989,-46.7172,836.3755054897058,2021-12-02,9.0
1062,MLS,2014-04-27,Houston Dynamo,Portland Timbers,1.0,1.0,2014,29.7522,-95.3525,45.5215,-122.6919,2954.007833750831,2014-04-27,-
1452,MLS,2014-05-17,Houston Dynamo,LA Galaxy,1.0,0.0,2014,29.7522,-95.3525,33.8644,-118.2611,2207.5733295527284,2014-05-17,20.0
1652,MLS,2014-06-06,Houston Dynamo,Sporting Kansas City,0.0,2.0,2014,29.7522,-95.3525,39.1215,-94.823,1042.9436105417135,2014-06-06,20.0
118,MLS,2014-07-04,Houston Dynamo,New York Red Bulls,2.0,2.0,2014,29.7522,-95.3525,40.7367,-74.1502,2270.796766258456,2014-07-04,28.0
678,MLS,2014-08-03,Houston Dynamo,DC United,1.0,0.0,2014,29.7522,-95.3525,38.8684,-77.0122,1960.3400629486541,2014-08-03,30.0
1650,MLS,2014-08-15,Houston Dynamo,Philadelphia Union,2.0,0.0,2014,29.7522,-95.3525,39.8322,-75.3781,2133.331984830681,2014-08-15,12.0
594,MLS,2014-09-28,Houston Dynamo,Chicago Fire FC,2.0,0.0,2014,29.7522,-95.3525,41.8623,-87.6167,1514.9322633308777,2014-09-28,44.0
1778,MLS,2014-10-12,Houston Dynamo,DC United,1.0,3.0,2014,29.7522,-95.3525,38.8684,-77.0122,1960.3400629486541,2014-10-12,14.0
1436,MLS,2015-04-25,Houston Dynamo,Sporting Kansas City,4.0,4.0,2015,29.7522,-95.3525,39.1215,-94.823,1042.9436105417135,2015-04-25,195.0
518,MLS,2015-05-16,Houston Dynamo,Portland Timbers,3.0,1.0,2015,29.7522,-95.3525,45.5215,-122.6919,2954.007833750831,2015-05-16,21.0
1673,MLS,2015-06-05,Houston Dynamo,New York Red Bulls,4.0,2.0,2015,29.7522,-95.3525,40.7367,-74.1502,2270.796766258456,2015-06-05,20.0
1560,MLS,2015-07-03,Houston Dynamo,Chicago Fire FC,1.0,1.0,2015,29.7522,-95.3525,41.8623,-87.6167,1514.9322633308777,2015-07-03,28.0
571,MLS,2015-07-25,Houston Dynamo,LA Galaxy,3.0,0.0,2015,29.7522,-95.3525,33.8644,-118.2611,2207.5733295527284,2015-07-25,22.0
991,MLS,2015-09-23,Houston Dynamo,Sporting Kansas City,1.0,0.0,2015,29.7522,-95.3525,39.1215,-94.823,1042.9436105417135,2015-09-23,60.0
897,MLS,2015-10-18,Houston Dynamo,Seattle Sounders,1.0,1.0,2015,29.7522,-95.3525,47.5952,-122.3316,3041.630058375026,2015-10-18,25.0
1341,MLS,2016-04-10,Houston Dynamo,Seattle Sounders,1.0,1.0,2016,29.7522,-95.3525,47.5952,-122.3316,3041.630058375026,2016-04-10,175.0
1776,MLS,2016-04-15,Houston Dynamo,LA Galaxy,1.0,4.0,2016,29.7522,-95.3525,33.8644,-118.2611,2207.5733295527284,2016-04-15,5.0
1838,MLS,2016-05-07,Houston Dynamo,Sporting Kansas City,2.0,0.0,2016,29.7522,-95.3525,39.1215,-94.823,1042.9436105417135,2016-05-07,22.0
533,MLS,2016-06-18,Houston Dynamo,DC United,0.0,0.0,2016,29.7522,-95.3525,38.8684,-77.0122,1960.3400629486541,2016-06-18,42.0
1649,MLS,2016-07-02,Houston Dynamo,Philadelphia Union,1.0,0.0,2016,29.7522,-95.3525,39.8322,-75.3781,2133.331984830681,2016-07-02,14.0
659,MLS,2016-08-24,Houston Dynamo,Seattle Sounders,1.0,1.0,2016,29.7522,-95.3525,47.5952,-122.3316,3041.630058375026,2016-08-24,53.0
6,MLS,2016-09-24,Houston Dynamo,Portland Timbers,3.0,1.0,2016,29.7522,-95.3525,45.5215,-122.6919,2954.007833750831,2016-09-24,31.0
228,MLS,2016-10-16,Houston Dynamo,LA Galaxy,0.0,1.0,2016,29.7522,-95.3525,33.8644,-118.2611,2207.5733295527284,2016-10-16,22.0
613,MLS,2017-03-04,Houston Dynamo,Seattle Sounders,2.0,1.0,2017,29.7522,-95.3525,47.5952,-122.3316,3041.630058375026,2017-03-04,139.0
134,MLS,2017-04-01,Houston Dynamo,New York Red Bulls,4.0,1.0,2017,29.7522,-95.3525,40.7367,-74.1502,2270.796766258456,2017-04-01,28.0
798,MLS,2017-07-29,Houston Dynamo,Portland Timbers,2.0,2.0,2017,29.7522,-95.3525,45.5215,-122.6919,2954.007833750831,2017-07-29,119.0
57,MLS,2017-09-27,Houston Dynamo,LA Galaxy,3.0,3.0,2017,29.7522,-95.3525,33.8644,-118.2611,2207.5733295527284,2017-09-27,60.0
1769,MLS,2017-10-11,Houston Dynamo,Sporting Kansas City,2.0,1.0,2017,29.7522,-95.3525,39.1215,-94.823,1042.9436105417135,2017-10-11,14.0
1800,MLS,2017-10-22,Houston Dynamo,Chicago Fire FC,3.0,0.0,2017,29.7522,-95.3525,41.8623,-87.6167,1514.9322633308777,2017-10-22,11.0
115,MLS,2017-10-26,Houston Dynamo,Sporting Kansas City,1.0,0.0,2017,29.7522,-95.3525,39.1215,-94.823,1042.9436105417135,2017-10-26,4.0
1075,MLS,2017-10-30,Houston Dynamo,Portland Timbers,0.0,0.0,2017,29.7522,-95.3525,45.5215,-122.6919,2954.007833750831,2017-10-30,4.0
296,MLS,2017-11-21,Houston Dynamo,Seattle Sounders,0.0,2.0,2017,29.7522,-95.3525,47.5952,-122.3316,3041.630058375026,2017-11-21,22.0
1552,MLS,2018-05-05,Houston Dynamo,LA Galaxy,3.0,2.0,2018,29.7522,-95.3525,33.8644,-118.2611,2207.5733295527284,2018-05-05,165.0
440,MLS,2018-07-03,Houston Dynamo,LAFC,2.0,2.0,2018,29.7522,-95.3525,34.0123,-118.287,2211.6301787679017,2018-07-03,59.0
821,MLS,2018-07-25,Houston Dynamo,Philadelphia Union,1.0,3.0,2018,29.7522,-95.3525,39.8322,-75.3781,2133.331984830681,2018-07-25,22.0
907,MLS,2018-08-04,Houston Dynamo,Sporting Kansas City,0.0,1.0,2018,29.7522,-95.3525,39.1215,-94.823,1042.9436105417135,2018-08-04,10.0
752,MLS,2018-09-15,Houston Dynamo,Portland Timbers,4.0,1.0,2018,29.7522,-95.3525,45.5215,-122.6919,2954.007833750831,2018-09-15,42.0
1401,MLS,2018-10-21,Houston Dynamo,Seattle Sounders,2.0,3.0,2018,29.7522,-95.3525,47.5952,-122.3316,3041.630058375026,2018-10-21,36.0
1833,MLS,2019-05-15,Houston Dynamo,Portland Timbers,1.0,1.0,2019,29.7522,-95.3525,45.5215,-122.6919,2954.007833750831,2019-05-15,206.0
15,MLS,2019-05-18,Houston Dynamo,DC United,2.0,1.0,2019,29.7522,-95.3525,38.8684,-77.0122,1960.3400629486541,2019-05-18,3.0
1125,MLS,2019-06-01,Houston Dynamo,Sporting Kansas City,1.0,1.0,2019,29.7522,-95.3525,39.1215,-94.823,1042.9436105417135,2019-06-01,14.0
985,MLS,2019-07-03,Houston Dynamo,New York Red Bulls,4.0,0.0,2019,29.7522,-95.3525,40.7367,-74.1502,2270.796766258456,2019-07-03,32.0
1524,MLS,2019-07-12,Houston Dynamo,LAFC,1.0,3.0,2019,29.7522,-95.3525,34.0123,-118.287,2211.6301787679017,2019-07-12,9.0
882,MLS,2019-07-27,Houston Dynamo,Seattle Sounders,0.0,1.0,2019,29.7522,-95.3525,47.5952,-122.3316,3041.630058375026,2019-07-27,15.0
764,MLS,2019-08-03,Houston Dynamo,Chicago Fire FC,0.0,1.0,2019,29.7522,-95.3525,41.8623,-87.6167,1514.9322633308777,2019-08-03,7.0
805,MLS,2019-10-06,Houston Dynamo,LA Galaxy,4.0,2.0,2019,29.7522,-95.3525,33.8644,-118.2611,2207.5733295527284,2019-10-06,64.0
1586,Brazilian Serie A,2014-05-25,Internacional,Cruzeiro,1.0,3.0,2014,-30.0656,-51.2356,-19.8657,-43.9706,1349.1560255068782,2014-05-25,-
690,Brazilian Serie A,2014-07-20,Internacional,Flamengo,4.0,0.0,2014,-30.0656,-51.2356,-22.9121,-43.2302,1125.0854538389794,2014-07-20,56.0
711,Brazilian Serie A,2014-08-03,Internacional,Santos,1.0,0.0,2014,-30.0656,-51.2356,-23.9535,-46.3332,835.0727778226777,2014-08-03,14.0
741,Brazilian Serie A,2014-08-10,Internacional,Gremio,2.0,0.0,2014,-30.0656,-51.2356,-29.9731,-51.1947,11.013557231717302,2014-08-10,7.0
1829,Brazilian Serie A,2014-08-20,Internacional,Sao Paulo,0.0,1.0,2014,-30.0656,-51.2356,-23.5989,-46.7172,847.1439633925901,2014-08-20,10.0
808,Brazilian Serie A,2014-09-14,Internacional,Botafogo,2.0,0.0,2014,-30.0656,-51.2356,-22.8927,-43.2973,1121.956513306597,2014-09-14,25.0
1010,Brazilian Serie A,2014-10-19,Internacional,Corinthians,1.0,2.0,2014,-30.0656,-51.2356,-23.5452,-46.4743,865.1703044997904,2014-10-19,35.0
610,Brazilian Serie A,2014-11-29,Internacional,Palmeiras,3.0,1.0,2014,-30.0656,-51.2356,-23.5273,-46.6785,856.000921622184,2014-11-29,41.0
1753,Brazilian Serie A,2015-05-31,Internacional,Sao Paulo,0.0,0.0,2015,-30.0656,-51.2356,-23.5989,-46.7172,847.1439633925901,2015-05-31,183.0
1116,Brazilian Serie A,2015-06-28,Internacional,Santos,1.0,0.0,2015,-30.0656,-51.2356,-23.9535,-46.3332,835.0727778226777,2015-06-28,28.0
899,Brazilian Serie A,2015-07-08,Internacional,Flamengo,1.0,2.0,2015,-30.0656,-51.2356,-22.9121,-43.2302,1125.0854538389794,2015-07-08,10.0
323,Brazilian Serie A,2015-09-09,Internacional,Palmeiras,1.0,0.0,2015,-30.0656,-51.2356,-23.5273,-46.6785,856.000921622184,2015-09-09,63.0
1243,Brazilian Serie A,2015-09-16,Internacional,Corinthians,2.0,1.0,2015,-30.0656,-51.2356,-23.5452,-46.4743,865.1703044997904,2015-09-16,7.0
274,Brazilian Serie A,2015-11-22,Internacional,Gremio,1.0,0.0,2015,-30.0656,-51.2356,-29.9731,-51.1947,11.013557231717302,2015-11-22,67.0
165,Brazilian Serie A,2015-12-06,Internacional,Cruzeiro,2.0,0.0,2015,-30.0656,-51.2356,-19.8657,-43.9706,1349.1560255068782,2015-12-06,14.0
414,Brazilian Serie A,2016-06-26,Internacional,Botafogo,2.0,3.0,2016,-30.0656,-51.2356,-22.8927,-43.2973,1121.956513306597,2016-06-26,203.0
1235,Brazilian Serie A,2016-07-03,Internacional,Gremio,0.0,1.0,2016,-30.0656,-51.2356,-29.9731,-51.1947,11.013557231717302,2016-07-03,7.0
1184,Brazilian Serie A,2016-07-17,Internacional,Palmeiras,0.0,1.0,2016,-30.0656,-51.2356,-23.5273,-46.6785,856.000921622184,2016-07-17,14.0
181,Brazilian Serie A,2016-07-31,Internacional,Corinthians,0.0,1.0,2016,-30.0656,-51.2356,-23.5452,-46.4743,865.1703044997904,2016-07-31,14.0
421,Brazilian Serie A,2016-08-21,Internacional,Sao Paulo,1.0,1.0,2016,-30.0656,-51.2356,-23.5989,-46.7172,847.1439633925901,2016-08-21,21.0
184,Brazilian Serie A,2016-09-08,Internacional,Santos,2.0,1.0,2016,-30.0656,-51.2356,-23.9535,-46.3332,835.0727778226777,2016-09-08,18.0
1136,Brazilian Serie A,2016-10-16,Internacional,Flamengo,2.0,1.0,2016,-30.0656,-51.2356,-22.9121,-43.2302,1125.0854538389794,2016-10-16,38.0
95,Brazilian Serie A,2016-11-27,Internacional,Cruzeiro,1.0,0.0,2016,-30.0656,-51.2356,-19.8657,-43.9706,1349.1560255068782,2016-11-27,42.0
1748,Brazilian Serie A,2018-04-29,Internacional,Cruzeiro,0.0,0.0,2018,-30.0656,-51.2356,-19.8657,-43.9706,1349.1560255068782,2018-04-29,518.0
1183,Brazilian Serie A,2018-05-27,Internacional,Corinthians,2.0,1.0,2018,-30.0656,-51.2356,-23.5452,-46.4743,865.1703044997904,2018-05-27,28.0
1252,Brazilian Serie A,2018-07-29,Internacional,Botafogo,3.0,0.0,2018,-30.0656,-51.2356,-22.8927,-43.2973,1121.956513306597,2018-07-29,63.0
243,Brazilian Serie A,2018-08-26,Internacional,Palmeiras,0.0,0.0,2018,-30.0656,-51.2356,-23.5273,-46.6785,856.000921622184,2018-08-26,28.0
449,Brazilian Serie A,2018-09-05,Internacional,Flamengo,2.0,1.0,2018,-30.0656,-51.2356,-22.9121,-43.2302,1125.0854538389794,2018-09-05,10.0
1708,Brazilian Serie A,2018-09-09,Internacional,Gremio,1.0,0.0,2018,-30.0656,-51.2356,-29.9731,-51.1947,11.013557231717302,2018-09-09,4.0
917,Brazilian Serie A,2018-10-14,Internacional,Sao Paulo,3.0,1.0,2018,-30.0656,-51.2356,-23.5989,-46.7172,847.1439633925901,2018-10-14,35.0
599,Brazilian Serie A,2018-10-22,Internacional,Santos,2.0,2.0,2018,-30.0656,-51.2356,-23.9535,-46.3332,835.0727778226777,2018-10-22,8.0
80,Brazilian Serie A,2019-05-01,Internacional,Flamengo,2.0,1.0,2019,-30.0656,-51.2356,-22.9121,-43.2302,1125.0854538389794,2019-05-01,191.0
930,Brazilian Serie A,2019-05-12,Internacional,Cruzeiro,3.0,1.0,2019,-30.0656,-51.2356,-19.8657,-43.9706,1349.1560255068782,2019-05-12,11.0
166,Brazilian Serie A,2019-07-20,Internacional,Gremio,1.0,1.0,2019,-30.0656,-51.2356,-29.9731,-51.1947,11.013557231717302,2019-07-20,69.0
1664,Brazilian Serie A,2019-08-11,Internacional,Corinthians,0.0,0.0,2019,-30.0656,-51.2356,-23.5452,-46.4743,865.1703044997904,2019-08-11,22.0
146,Brazilian Serie A,2019-08-31,Internacional,Botafogo,3.0,2.0,2019,-30.0656,-51.2356,-22.8927,-43.2973,1121.956513306597,2019-08-31,20.0
292,Brazilian Serie A,2019-09-07,Internacional,Sao Paulo,1.0,0.0,2019,-30.0656,-51.2356,-23.5989,-46.7172,847.1439633925901,2019-09-07,7.0
144,Brazilian Serie A,2019-09-29,Internacional,Palmeiras,1.0,1.0,2019,-30.0656,-51.2356,-23.5273,-46.6785,856.000921622184,2019-09-29,22.0
1847,Brazilian Serie A,2019-10-13,Internacional,Santos,0.0,0.0,2019,-30.0656,-51.2356,-23.9535,-46.3332,835.0727778226777,2019-10-13,14.0
1510,Brazilian Serie A,2020-08-13,Internacional,Santos,2.0,0.0,2020,-30.0656,-51.2356,-23.9535,-46.3332,835.0727778226777,2020-08-13,305.0
929,Brazilian Serie A,2020-08-19,Internacional,Atletico Mineiro,3.0,0.0,2020,-30.0656,-51.2356,-19.8658,-43.9697,1349.195543217895,2020-08-19,6.0
1234,Brazilian Serie A,2020-09-26,Internacional,Sao Paulo,1.0,1.0,2020,-30.0656,-51.2356,-23.5989,-46.7172,847.1439633925901,2020-09-26,38.0
1205,Brazilian Serie A,2020-10-25,Internacional,Flamengo,2.0,2.0,2020,-30.0656,-51.2356,-22.9121,-43.2302,1125.0854538389794,2020-10-25,29.0
361,Brazilian Serie A,2020-12-12,Internacional,Botafogo,2.0,1.0,2020,-30.0656,-51.2356,-22.8927,-43.2973,1121.956513306597,2020-12-12,48.0
1319,Brazilian Serie A,2020-12-19,Internacional,Palmeiras,2.0,0.0,2020,-30.0656,-51.2356,-23.5273,-46.6785,856.000921622184,2020-12-19,7.0
